"ACH_DATE","ORG_TYPE","ORG_CODE","ONS_CODE","AREA_NAME","DEMENTIA_REGISTER_65_PLUS","DEMENTIA_ESTIMATE_65_PLUS","DIAG_RATE_65_PLUS","DIAG_RATE_65_PLUS_LL","DIAG_RATE_65_PLUS_UL","PAT_LIST_65_PLUS","Prevalence_65_PLUS_percent","Prevalence_65_PLUS_percent_LCI","Prevalence_65_PLUS_percent_UCI","ASS_Received_GP_Mem_Clinic","ASS_Received_GP","MemoryClinicPercent","MemoryClinicPercent_LCI","MemoryClinicPercent_UCI","DEM_REGISTER_WITH_ANTIPSYMEDS_ALL_AGES","DEMENTIA_REGISTER_ALL_AGES","AP_Percent","AP_Percent_LCI","AP_Percent_UCI","DIAG_Received_Care_Plan","CarePlansPercent","CarePlansPercent_LCI","CarePlansPercent_UCI"
2023-05-31,"ICB","QUY","E54000039","NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",7758,11603.9,66.9,60.2,72.7,175545,4.4,4.3,4.5,9,262,3.4,1.8,6.4,631,8006,7.9,7.3,8.5,5517,68.9,67.9,69.9
2023-05-31,"ICB","QVV","E54000041","NHS DORSET INTEGRATED CARE BOARD",7782,14124.5,55.1,49.6,59.8,205386,3.8,3.7,3.9,51,1258,4.1,3.1,5.3,698,8017,8.7,8.1,9.3,5174,64.5,63.5,65.6
2023-05-31,"ICB","QWE","E54000031","NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",9871,13991.3,70.6,63.4,76.6,221666,4.5,4.4,4.5,67,633,10.6,8.4,13.2,928,10221,9.1,8.5,9.7,7271,71.1,70.3,72
2023-05-31,"ICB","QWO","E54000054","NHS WEST YORKSHIRE INTEGRATED CARE BOARD",18110,26939.9,67.2,60.5,73,431286,4.2,4.1,4.3,409,2726,15,13.7,16.4,1759,18834,9.3,8.9,9.8,13212,70.1,69.5,70.8
2023-05-31,"ICB","QWU","E54000018","NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",6845,12100.7,56.6,50.8,61.5,185752,3.7,3.6,3.8,50,730,6.8,5.2,8.9,765,7089,10.8,10.1,11.5,5002,70.6,69.5,71.6
2023-05-31,"ICB","QXU","E54000063","NHS SURREY HEARTLANDS ICB",9573,14656.4,65.3,58.9,71,210393,4.6,4.5,4.6,44,400,11,8.3,14.4,901,9765,9.2,8.7,9.8,6872,70.4,69.5,71.3
2023-05-31,"ICB","QYG","E54000008","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",21889,33551.2,65.2,58.7,70.7,534190,4.1,4,4.2,259,2049,12.6,11.3,14.1,2469,22633,10.9,10.5,11.3,15633,69.1,68.5,69.7
2023-05-31,"NHS_REGION","Y56","E40000003","LONDON",47517,72333.2,65.7,59,71.3,1176079,4,4,4.1,450,5164,8.7,8,9.5,4096,49439,8.3,8,8.5,35296,71.4,71,71.8
2023-05-31,"NHS_REGION","Y58","E40000006","SOUTH WEST",51186,88039.4,58.1,52.4,63,1335302,3.8,3.8,3.9,388,4841,8,7.3,8.8,4374,52593,8.3,8.1,8.6,34427,65.5,65.1,65.9
2023-05-31,"NHS_REGION","Y59","E40000005","SOUTH EAST",76510,124398.1,61.5,55.5,66.7,1869557,4.1,4.1,4.1,581,5530,10.5,9.7,11.3,7064,78565,9,8.8,9.2,52125,66.3,66,66.7
2023-05-31,"NHS_REGION","Y60","E40000011","MIDLANDS",86840,138589,62.7,56.5,67.9,2168876,4,4,4,838,9778,8.6,8,9.1,9001,90746,9.9,9.7,10.1,60003,66.1,65.8,66.4
2023-05-31,"NHS_REGION","Y61","E40000007","EAST OF ENGLAND",53716,88313,60.8,54.8,65.9,1348851,4,3.9,4,687,5019,13.7,12.8,14.7,5685,55593,10.2,10,10.5,37034,66.6,66.2,67
2023-05-31,"NHS_REGION","Y62","E40000010","NORTH WEST",58430,86133.9,67.8,61,73.6,1385667,4.2,4.2,4.3,580,6169,9.4,8.7,10.2,5258,60517,8.7,8.5,8.9,42233,69.8,69.4,70.2
2023-05-31,"NHS_REGION","Y63","E40000012","NORTH EAST AND YORKSHIRE",71017,107848.3,65.8,59.3,71.3,1726971,4.1,4.1,4.1,1142,9163,12.5,11.8,13.2,5789,73887,7.8,7.6,8,50960,69,68.6,69.3
2023-05-31,"SUB_ICB_LOC","00L","E38000130","NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L",3372,5329.8,63.3,56.5,69,86791,3.9,3.8,4,34,468,7.3,5.2,10,210,3480,6,5.3,6.9,2339,67.2,65.6,68.8
2023-05-31,"SUB_ICB_LOC","00N","E38000163","NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N",1368,2011.2,68,60.3,74.7,32498,4.2,4,4.4,29,155,18.7,13.4,25.6,110,1415,7.8,6.5,9.3,967,68.3,65.9,70.7
2023-05-31,"SUB_ICB_LOC","00T","E38000016","NHS GREATER MANCHESTER ICB - 00T",2265,3228,70.2,62.5,76.8,53401,4.2,4.1,4.4,21,486,4.3,2.8,6.5,176,2356,7.5,6.5,8.6,1783,75.7,73.9,77.4
2023-05-31,"SUB_ICB_LOC","00V","E38000024","NHS GREATER MANCHESTER ICB - 00V",1793,2350.4,76.3,67.9,83.5,37590,4.8,4.6,5,0,43,0,0,8.2,201,1843,10.9,9.6,12.4,1339,72.7,70.6,74.6
2023-05-31,"SUB_ICB_LOC","00Y","E38000135","NHS GREATER MANCHESTER ICB - 00Y",1752,2480.5,70.6,62.8,77.5,40926,4.3,4.1,4.5,27,416,6.5,4.5,9.3,145,1830,7.9,6.8,9.3,1319,72.1,70,74.1
2023-05-31,"SUB_ICB_LOC","00P","E38000176","NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P",2205,3537.4,62.3,55.5,68.2,57829,3.8,3.7,4,33,213,15.5,11.2,21,219,2287,9.6,8.4,10.9,1590,69.5,67.6,71.4
2023-05-31,"SUB_ICB_LOC","00Q","E38000014","NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 00Q",1076,1584.9,67.9,59.9,74.9,26673,4,3.8,4.3,7,161,4.3,2.1,8.7,96,1122,8.6,7.1,10.3,761,67.8,65,70.5
2023-05-31,"SUB_ICB_LOC","00R","E38000015","NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 00R",1457,2152.4,67.7,60.1,74.3,34309,4.2,4,4.5,8,132,6.1,3.1,11.5,124,1523,8.1,6.9,9.6,921,60.5,58,62.9
2023-05-31,"SUB_ICB_LOC","00X","E38000034","NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 00X",1601,2405,66.6,59.1,73.1,39416,4.1,3.9,4.3,7,179,3.9,1.9,7.9,106,1650,6.4,5.3,7.7,1228,74.4,72.3,76.5
2023-05-31,"SUB_ICB_LOC","01A","E38000050","NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 01A",2994,4339.1,69,61.6,75.4,71855,4.2,4,4.3,40,527,7.6,5.6,10.2,233,3105,7.5,6.6,8.5,2224,71.6,70,73.2
2023-05-31,"SUB_ICB_LOC","01E","E38000227","NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 01E",1659,2296.4,72.2,64.3,79.2,36547,4.5,4.3,4.8,10,148,6.8,3.7,12,149,1716,8.7,7.4,10.1,1307,76.2,74.1,78.1
2023-05-31,"SUB_ICB_LOC","01H","E38000215","NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H",2784,4963.9,56.1,50.2,61.2,79051,3.5,3.4,3.7,37,159,23.3,17.4,30.4,267,2884,9.3,8.3,10.4,2016,69.9,68.2,71.5
2023-05-31,"SUB_ICB_LOC","01J","E38000091","NHS CHESHIRE AND MERSEYSIDE ICB - 01J",966,1645.3,58.7,51.6,64.9,28539,3.4,3.2,3.6,36,177,20.3,15.1,26.9,110,1013,10.9,9.1,12.9,587,57.9,54.9,61
2023-05-31,"SUB_ICB_LOC","01K","E38000228","NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 01K",3626,5157.9,70.3,63,76.6,80131,4.5,4.4,4.7,28,171,16.4,11.6,22.6,286,3739,7.6,6.8,8.5,2437,65.2,63.6,66.7
2023-05-31,"SUB_ICB_LOC","01T","E38000161","NHS CHESHIRE AND MERSEYSIDE ICB - 01T",1184,1996.4,59.3,52.5,65.2,31696,3.7,3.5,3.9,12,184,6.5,3.8,11.1,96,1212,7.9,6.5,9.6,805,66.4,63.7,69
2023-05-31,"SUB_ICB_LOC","01V","E38000170","NHS CHESHIRE AND MERSEYSIDE ICB - 01V",1692,2349.1,72,64.3,78.9,33844,5,4.8,5.2,33,208,15.9,11.5,21.4,184,1738,10.6,9.2,12.1,1142,65.7,63.4,67.9
2023-05-31,"SUB_ICB_LOC","01W","E38000174","NHS GREATER MANCHESTER ICB - 01W",2823,4127.5,68.4,61.2,74.6,62383,4.5,4.4,4.7,16,151,10.6,6.6,16.5,208,2914,7.1,6.3,8.1,2186,75,73.4,76.6
2023-05-31,"SUB_ICB_LOC","01X","E38000172","NHS CHESHIRE AND MERSEYSIDE ICB - 01X",1781,2538.4,70.2,62.5,76.9,40998,4.3,4.2,4.5,31,189,16.4,11.8,22.3,147,1856,7.9,6.8,9.2,1236,66.6,64.4,68.7
2023-05-31,"SUB_ICB_LOC","01Y","E38000263","NHS GREATER MANCHESTER ICB - 01Y",1642,2292,71.6,63.6,78.6,38448,4.3,4.1,4.5,16,123,13,8.2,20.1,153,1717,8.9,7.7,10.4,1207,70.3,68.1,72.4
2023-05-31,"SUB_ICB_LOC","02A","E38000187","NHS GREATER MANCHESTER ICB - 02A",1793,2832.5,63.3,56.5,69.3,43096,4.2,4,4.4,21,142,14.8,9.9,21.6,95,1846,5.1,4.2,6.3,1184,64.1,61.9,66.3
2023-05-31,"SUB_ICB_LOC","02E","E38000194","NHS CHESHIRE AND MERSEYSIDE ICB - 02E",1925,2657.4,72.4,64.6,79.4,42406,4.5,4.3,4.7,43,262,16.4,12.4,21.4,241,1976,12.2,10.8,13.7,1298,65.7,63.6,67.7
2023-05-31,"SUB_ICB_LOC","78H","E38000262","NHS NORTHAMPTONSHIRE ICB - 78H",5414,8682.5,62.4,55.9,67.9,141050,3.8,3.7,3.9,36,720,5,3.6,6.8,603,5609,10.8,10,11.6,3712,66.2,64.9,67.4
2023-05-31,"SUB_ICB_LOC","91Q","E38000237","NHS KENT AND MEDWAY ICB - 91Q",14490,24815.6,58.4,52.6,63.4,385362,3.8,3.7,3.8,85,930,9.1,7.5,11.2,1270,14985,8.5,8,8.9,10152,67.7,67,68.5
2023-05-31,"SUB_ICB_LOC","92A","E38000264","NHS SURREY HEARTLANDS ICB - 92A",9573,14656.4,65.3,58.9,71,210393,4.6,4.5,4.6,44,400,11,8.3,14.4,901,9765,9.2,8.7,9.8,6872,70.4,69.5,71.3
2023-05-31,"SUB_ICB_LOC","93C","E38000240","NHS NORTH CENTRAL LONDON ICB - 93C",7754,11536.3,67.2,60.3,73.1,185463,4.2,4.1,4.3,41,425,9.6,7.2,12.8,588,7994,7.4,6.8,7.9,5648,70.7,69.6,71.6
2023-05-31,"SUB_ICB_LOC","02G","E38000200","NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 02G",1123,1639.6,68.5,60.6,75.4,25836,4.3,4.1,4.6,4,74,5.4,2.1,13.1,87,1155,7.5,6.1,9.2,772,66.8,64.1,69.5
